n,m,density,weight_min,weight_max,cycle_val,greedy_val,UB_val,cycle_time,greedy_time,greedy_better
30,65,0.15,1,5,4.0,9.0,32.000005,0.0011529,0.0027745,True
30,65,0.15,1,5,3.0,3.0,27.000003,0.0010893,0.0029777,False
30,65,0.15,1,5,5.0,4.0,31.000004,0.0012179,0.00308,False
30,65,0.15,1,5,4.0,8.0,28.0,0.0007261,0.0018225,True
30,65,0.15,1,5,4.0,6.0,32.000004,0.0006968,0.0028019,True
30,65,0.15,1,5,3.0,12.0,37.0,0.0011777,0.0028638,True
30,65,0.15,1,5,7.0,5.0,28.000005,0.0010646,0.0027308,False
30,65,0.15,1,5,5.0,7.0,32.0,0.001509,0.0033509,True
30,65,0.15,1,5,4.0,7.0,33.000006,0.0010552,0.0028626,True
30,65,0.15,1,5,6.0,13.0,37.000003,0.0005612,0.0016915,True
30,65,0.15,1,5,8.0,10.0,29.000003,0.0011215,0.0028115,True
30,65,0.15,5,10,7.0,14.0,71.0,0.0006624,0.0018602,True
30,65,0.15,5,10,12.0,22.0,76.0,0.0014557,0.0034173,True
30,65,0.15,5,10,6.0,13.0,72.0,0.0006698,0.0027802,True
30,65,0.15,5,10,19.0,18.0,71.0,0.0005271,0.0015153,False
30,65,0.15,5,10,6.0,17.0,62.00004,0.0012155,0.0037908,True
30,65,0.15,5,10,8.0,14.0,71.0,0.0009409,0.0023353,True
30,65,0.15,5,10,18.0,34.0,75.000006,0.0012477,0.0014325,True
30,65,0.15,5,10,21.0,24.0,76.0,0.0013496,0.0028531,True
30,65,0.15,5,10,20.0,22.0,96.0,0.0020177,0.0033108,True
30,65,0.15,5,10,13.0,19.0,80.000004,0.0011306,0.0024446,True
30,65,0.15,5,10,4.0,23.0,71.000003,0.0006222,0.0024376,True
30,65,0.15,5,10,14.0,23.0,75.0,0.0010857,0.0030443,True
30,65,0.15,5,10,23.0,23.0,85.0,0.0011721,0.0022429,False
30,65,0.15,5,10,23.0,12.0,83.0,0.0011702,0.0031828,False
30,65,0.15,5,10,25.0,20.0,81.0,0.0012091,0.0031432,False
30,65,0.15,10,50,50.0,65.0,336.000004,0.0014519,0.0034171,True
30,65,0.15,10,50,6.0,94.0,334.000956,0.0007618,0.0020615,True
30,65,0.15,10,50,17.0,87.0,320.0,0.0012221,0.0038767,True
30,65,0.15,10,50,89.0,76.0,344.000003,0.0012318,0.0035476,False
30,65,0.15,10,50,35.0,89.0,334.0,0.0013724,0.0032912,True
30,65,0.15,10,50,51.0,72.0,295.0,0.0010414,0.0049726,True
30,65,0.15,10,50,62.0,111.0,316.0,0.00077,0.0031972,True
30,65,0.15,10,50,32.0,32.0,272.0,0.0007515,0.0021565,False
30,65,0.15,10,50,24.0,62.0,297.000002,0.0007178,0.0038843,True
30,65,0.15,10,50,65.0,65.0,323.0,0.0013047,0.0048497,False
30,65,0.15,10,50,28.0,47.0,323.0,0.001267,0.0035223,True
30,65,0.15,10,50,25.0,77.0,317.0,0.0016307,0.0065863,True
30,65,0.15,10,50,101.0,63.0,305.000007,0.0013126,0.003089,False
30,65,0.15,10,50,21.0,27.0,334.000002,0.0005199,0.0016179,True
30,65,0.15,10,50,35.0,89.0,290.0,0.0005929,0.002381,True
30,87,0.2,1,5,10.0,7.0,62.000003,0.0007413,0.0017469,False
30,87,0.2,1,5,5.0,9.0,61.0,0.000662,0.0014215,True
30,87,0.2,1,5,5.0,13.0,56.0,0.0008384,0.0024558,True
30,87,0.2,1,5,4.0,10.0,54.000005,0.0008575,0.0026749,True
30,87,0.2,1,5,4.0,6.0,59.0,0.0007433,0.0019665,True
30,87,0.2,1,5,7.0,12.0,63.0,0.0007206,0.0020348,True
30,87,0.2,1,5,9.0,7.0,59.000006,0.0006286,0.0013646,False
30,87,0.2,1,5,8.0,10.0,49.000003,0.0007921,0.0015384,True
30,87,0.2,1,5,4.0,12.0,63.000003,0.0008385,0.0024619,True
30,87,0.2,1,5,13.0,12.0,51.000009,0.0012161,0.0032181,False
30,87,0.2,1,5,9.0,10.0,59.000001,0.0008124,0.0021831,True
30,87,0.2,1,5,6.0,13.0,62.0,0.0010416,0.0027168,True
30,87,0.2,1,5,6.0,7.0,58.000009,0.0009249,0.0031917,True
30,87,0.2,1,5,8.0,2.0,61.000007,0.0006523,0.0016805,False
30,87,0.2,1,5,7.0,7.0,56.0,0.0008312,0.002109,False
30,87,0.2,5,10,17.0,21.0,151.0,0.0008039,0.0020515,True
30,87,0.2,5,10,30.0,46.0,158.000003,0.0008499,0.0021439,True
30,87,0.2,5,10,17.0,23.0,155.0,0.0009111,0.0023432,True
30,87,0.2,5,10,20.0,26.0,134.0,0.0006811,0.0019807,True
30,87,0.2,5,10,20.0,28.0,138.000005,0.0008581,0.0018807,True
30,87,0.2,5,10,15.0,30.0,141.000004,0.0008198,0.0021107,True
30,87,0.2,5,10,13.0,29.0,131.0,0.0008436,0.0023068,True
30,87,0.2,5,10,19.0,27.0,142.000008,0.0010434,0.0029521,True
30,87,0.2,5,10,23.0,37.0,141.000008,0.0007343,0.0018778,True
30,87,0.2,5,10,22.0,38.0,138.0,0.001004,0.002477,True
30,87,0.2,5,10,13.0,22.0,135.000004,0.0006683,0.0019775,True
30,87,0.2,5,10,20.0,33.0,119.0,0.0009724,0.002531,True
30,87,0.2,5,10,43.0,41.0,130.0,0.000827,0.0019448,False
30,87,0.2,5,10,32.0,27.0,139.000009,0.0009861,0.003246,False
30,87,0.2,5,10,6.0,30.0,139.000002,0.0007048,0.0021712,True
30,87,0.2,10,50,56.0,46.0,562.000006,0.0012227,0.0033465,False
30,87,0.2,10,50,53.0,125.0,534.000003,0.0010399,0.0030081,True
30,87,0.2,10,50,43.0,97.0,595.000946,0.0014344,0.0029357,True
30,87,0.2,10,50,62.0,92.0,567.0,0.0009916,0.002542,True
30,87,0.2,10,50,70.0,88.0,510.000003,0.0010013,0.0028858,True
30,87,0.2,10,50,18.0,56.0,557.0,0.0009845,0.0022957,True
30,87,0.2,10,50,40.0,84.0,533.0,0.0009874,0.0024557,True
30,87,0.2,10,50,55.0,87.0,611.0,0.0009448,0.0026004,True
30,87,0.2,10,50,36.0,84.0,575.000004,0.0009277,0.0027598,True
30,87,0.2,10,50,42.0,136.0,546.0,0.0008313,0.0023192,True
30,87,0.2,10,50,111.0,135.0,672.000002,0.0009491,0.0025872,True
30,87,0.2,10,50,59.0,51.0,514.000003,0.0011147,0.0031151,False
30,87,0.2,10,50,39.0,131.0,600.000002,0.0010066,0.0030157,True
30,87,0.2,10,50,19.0,116.0,587.0,0.0009181,0.0030332,True
30,87,0.2,10,50,39.0,149.0,573.0,0.0010939,0.0027632,True
30,108,0.25,1,5,14.0,17.0,89.000007,0.0009757,0.0025482,True
30,108,0.25,1,5,13.0,12.0,89.0,0.0008622,0.0040299,False
30,108,0.25,1,5,12.0,16.0,95.000006,0.0007452,0.0018854,True
30,108,0.25,1,5,9.0,11.0,87.0,0.0008662,0.0020603,True
30,108,0.25,1,5,15.0,17.0,85.0,0.0009833,0.0029751,True
30,108,0.25,1,5,13.0,15.0,88.0,0.0011351,0.0039911,True
30,108,0.25,1,5,21.0,19.0,92.000003,0.000949,0.0026626,False
30,108,0.25,1,5,11.0,11.0,84.0,0.0009794,0.0033559,False
30,108,0.25,1,5,8.0,11.0,86.000006,0.0008548,0.0022774,True
30,108,0.25,1,5,13.0,9.0,78.000006,0.0017552,0.0025791,False
30,108,0.25,1,5,5.0,22.0,97.0,0.0009245,0.0025497,True
30,108,0.25,1,5,11.0,9.0,88.0,0.0011407,0.0030471,False
30,108,0.25,1,5,18.0,19.0,97.000005,0.0010766,0.0026616,True
30,108,0.25,1,5,16.0,13.0,91.0,0.0010484,0.0023302,False
30,108,0.25,1,5,7.0,11.0,77.00001,0.0008957,0.0025564,True
30,108,0.25,5,10,19.0,39.0,182.000008,0.0116173,0.0050804,True
30,108,0.25,5,10,24.0,43.0,200.0,0.000894,0.0025498,True
30,108,0.25,5,10,22.0,31.0,188.000009,0.0013678,0.0028696,True
30,108,0.25,5,10,30.0,47.0,223.0,0.0010044,0.0025618,True
30,108,0.25,5,10,30.0,44.0,207.0,0.0010519,0.0045435,True
30,108,0.25,5,10,19.0,40.0,204.0,0.0010854,0.0025951,True
30,108,0.25,5,10,24.0,40.0,216.0,0.0008591,0.0022574,True
30,108,0.25,5,10,14.0,37.0,196.000006,0.0010551,0.0029451,True
30,108,0.25,5,10,23.0,32.0,198.000005,0.0011453,0.0036976,True
30,108,0.25,5,10,22.0,27.0,198.0,0.0008451,0.0026578,True
30,108,0.25,5,10,21.0,20.0,202.000006,0.0009948,0.0031325,False
30,108,0.25,5,10,12.0,40.0,236.000005,0.00083,0.0019765,True
30,108,0.25,5,10,20.0,33.0,208.000001,0.0009194,0.0028041,True
30,108,0.25,5,10,28.0,40.0,223.000006,0.0009714,0.0024125,True
30,108,0.25,5,10,22.0,37.0,209.000006,0.000947,0.0044279,True
30,108,0.25,10,50,79.0,162.0,979.0,0.0013532,0.0040573,True
30,108,0.25,10,50,89.0,76.0,769.0,0.0011595,0.0033529,False
30,108,0.25,10,50,113.0,101.0,945.0,0.0016763,0.0030487,False
30,108,0.25,10,50,52.0,114.0,850.0,0.0011188,0.002453,True
30,108,0.25,10,50,65.0,160.0,904.0,0.00156,0.0042955,True
30,108,0.25,10,50,67.0,131.0,892.0,0.0011444,0.0024489,True
30,108,0.25,10,50,71.0,154.0,815.0,0.0020014,0.0033255,True
30,108,0.25,10,50,31.0,166.0,828.000004,0.0010155,0.0024002,True
30,108,0.25,10,50,106.0,137.0,873.0,0.0013785,0.0038145,True
30,108,0.25,10,50,61.0,135.0,855.0,0.001002,0.0028799,True
30,108,0.25,10,50,75.0,154.0,935.0,0.0012176,0.0029834,True
30,108,0.25,10,50,101.0,134.0,863.0,0.0018407,0.0034543,True
30,108,0.25,10,50,41.0,130.0,934.0,0.001066,0.0032501,True
30,108,0.25,10,50,91.0,136.0,829.0,0.0019804,0.0053994,True
30,108,0.25,10,50,113.0,140.0,897.0,0.0011011,0.0028711,True
30,130,0.3,1,5,20.0,13.0,123.000011,0.0011914,0.0052148,False
30,130,0.3,1,5,8.0,18.0,122.000011,0.0008103,0.0026311,True
30,130,0.3,1,5,16.0,14.0,127.0,0.0017047,0.0052074,False
30,130,0.3,1,5,24.0,12.0,127.0,0.0012411,0.0033289,False
30,130,0.3,1,5,15.0,13.0,119.000005,0.0017333,0.0029096,False
30,130,0.3,1,5,13.0,18.0,139.000002,0.0016912,0.0048112,True
30,130,0.3,1,5,11.0,14.0,109.0,0.001802,0.0048628,True
30,130,0.3,1,5,11.0,10.0,121.000005,0.0018323,0.0050424,False
30,130,0.3,1,5,15.0,13.0,134.000007,0.001843,0.0064021,False
30,130,0.3,1,5,16.0,16.0,116.000063,0.0017258,0.0047594,False
30,130,0.3,1,5,14.0,17.0,126.000014,0.0022719,0.0035857,True
30,130,0.3,1,5,11.0,16.0,122.000008,0.0017247,0.0047269,True
30,130,0.3,1,5,9.0,22.0,112.00001,0.0018829,0.0052065,True
30,130,0.3,1,5,18.0,24.0,120.0,0.0018345,0.0033232,True
30,130,0.3,1,5,11.0,15.0,121.0,0.0016877,0.0049715,True
30,130,0.3,5,10,29.0,46.0,290.0,0.0017693,0.0052899,True
30,130,0.3,5,10,49.0,53.0,278.000003,0.0015806,0.0038516,True
30,130,0.3,5,10,13.0,43.0,264.000003,0.0011633,0.0024289,True
30,130,0.3,5,10,33.0,39.0,291.000013,0.0010804,0.0029962,True
30,130,0.3,5,10,19.0,50.0,277.000001,0.0017662,0.0049456,True
30,130,0.3,5,10,12.0,38.0,261.000005,0.0017747,0.0052682,True
30,130,0.3,5,10,37.0,42.0,280.0,0.0018486,0.0050064,True
30,130,0.3,5,10,41.0,48.0,340.0,0.0020399,0.0108659,True
30,130,0.3,5,10,46.0,56.0,296.000005,0.00192,0.0046002,True
30,130,0.3,5,10,33.0,45.0,291.0,0.0027698,0.0054452,True
30,130,0.3,5,10,35.0,53.0,263.0,0.0013665,0.0048806,True
30,130,0.3,5,10,39.0,45.0,264.0,0.0018623,0.0051634,True
30,130,0.3,5,10,21.0,51.0,269.000011,0.0167071,0.0114532,True
30,130,0.3,5,10,30.0,58.0,291.000001,0.0017822,0.0032181,True
30,130,0.3,5,10,12.0,43.0,277.0,0.0017436,0.004836,True
30,130,0.3,10,50,64.0,128.0,1141.000003,0.0022129,0.0063187,True
30,130,0.3,10,50,144.0,107.0,1227.0,0.0029962,0.0092867,False
30,130,0.3,10,50,109.0,161.0,1144.000001,0.0056559,0.0063439,True
30,130,0.3,10,50,96.0,153.0,1129.0,0.0020615,0.003599,True
30,130,0.3,10,50,97.0,127.0,1140.0,0.0021692,0.0050613,True
30,130,0.3,10,50,191.0,173.0,1240.000003,0.0019508,0.0055391,False
30,130,0.3,10,50,38.0,177.0,1203.0,0.0020796,0.005979,True
30,130,0.3,10,50,108.0,132.0,1246.0,0.0019938,0.0060616,True
30,130,0.3,10,50,77.0,150.0,1260.0,0.0021567,0.0102288,True
30,130,0.3,10,50,138.0,142.0,1184.0,0.0018089,0.0053744,True
30,130,0.3,10,50,91.0,126.0,1191.0,0.0024277,0.0062936,True
30,130,0.3,10,50,87.0,149.0,1116.0,0.0020618,0.005844,True
30,130,0.3,10,50,72.0,121.0,1122.000005,0.0025197,0.004724,True
30,130,0.3,10,50,80.0,82.0,1169.0,0.0020347,0.0061387,True
30,130,0.3,10,50,128.0,165.0,1222.0,0.0019832,0.0063007,True
30,174,0.4,1,5,15.0,21.0,199.000005,0.00204,0.0061087,True
30,174,0.4,1,5,23.0,25.0,193.000011,0.0021753,0.0061732,True
30,174,0.4,1,5,21.0,20.0,198.000015,0.0028152,0.0067097,False
30,174,0.4,1,5,26.0,27.0,202.000007,0.0018683,0.0046744,True
30,174,0.4,1,5,23.0,17.0,198.0,0.002285,0.006234,False
30,174,0.4,1,5,22.0,23.0,187.0,0.002229,0.0063559,True
30,174,0.4,1,5,26.0,15.0,194.000006,0.0022368,0.00734,False
30,174,0.4,1,5,19.0,18.0,195.000012,0.0022997,0.0064524,False
30,174,0.4,1,5,25.0,20.0,182.000015,0.0038329,0.00778,False
30,174,0.4,1,5,19.0,19.0,188.000002,0.0022956,0.0092004,False
30,174,0.4,1,5,22.0,23.0,181.000006,0.0025674,0.0092073,True
30,174,0.4,1,5,19.0,22.0,202.000004,0.002228,0.0060032,True
30,174,0.4,1,5,15.0,24.0,199.00001,0.0021382,0.0059779,True
30,174,0.4,1,5,21.0,18.0,181.0,0.0023173,0.0063826,False
30,174,0.4,1,5,15.0,16.0,174.0,0.0021211,0.0061217,True
30,174,0.4,5,10,54.0,38.0,450.000001,0.0022492,0.0069289,False
30,174,0.4,5,10,42.0,59.0,433.000009,0.0022849,0.0067317,True
30,174,0.4,5,10,30.0,55.0,418.000007,0.0022772,0.006434,True
30,174,0.4,5,10,43.0,53.0,430.0,0.0022744,0.0063682,True
30,174,0.4,5,10,23.0,51.0,443.0,0.0017681,0.0046638,True
30,174,0.4,5,10,47.0,48.0,447.000002,0.0023072,0.0065117,True
30,174,0.4,5,10,45.0,58.0,443.0,0.0028417,0.0092183,True
30,174,0.4,5,10,48.0,57.0,442.0,0.0028209,0.0093571,True
30,174,0.4,5,10,63.0,58.0,446.0,0.002387,0.0088545,False
30,174,0.4,5,10,45.0,52.0,464.000004,0.0031763,0.0098165,True
30,174,0.4,5,10,78.0,61.0,463.000021,0.0031845,0.0107632,False
30,174,0.4,5,10,37.0,60.0,434.0,0.0029404,0.0065131,True
30,174,0.4,5,10,32.0,68.0,456.0,0.0022939,0.0071052,True
30,174,0.4,5,10,42.0,49.0,435.000003,0.002273,0.0067769,True
30,174,0.4,5,10,44.0,53.0,411.000005,0.0023236,0.0061936,True
30,174,0.4,10,50,67.0,222.0,1841.0,0.0027431,0.0076662,True
30,174,0.4,10,50,125.0,163.0,1776.0,0.0034482,0.0069703,True
30,174,0.4,10,50,143.0,231.0,1782.000006,0.0025939,0.0074255,True
30,174,0.4,10,50,245.0,205.0,1724.0,0.0027456,0.0075528,False
30,174,0.4,10,50,143.0,206.0,1773.0,0.0035175,0.0052004,True
30,174,0.4,10,50,163.0,184.0,1883.0,0.0027943,0.0080496,True
30,174,0.4,10,50,48.0,162.0,1829.0,0.0031656,0.0082693,True
30,174,0.4,10,50,61.0,150.0,1779.000003,0.0027075,0.0073714,True
30,174,0.4,10,50,126.0,202.0,1625.0,0.0021161,0.0068856,True
30,174,0.4,10,50,169.0,179.0,1910.0,0.0028202,0.0080282,True
30,174,0.4,10,50,170.0,243.0,1934.0,0.0047929,0.0144823,True
30,174,0.4,10,50,143.0,222.0,1779.0,0.0027137,0.0078463,True
30,174,0.4,10,50,198.0,170.0,1701.0,0.0026237,0.0081185,False
30,174,0.4,10,50,133.0,222.0,1853.0,0.0057837,0.0132963,True
30,174,0.4,10,50,164.0,166.0,1790.0,0.0048518,0.0130483,True
30,261,0.6,1,5,36.0,28.0,318.0,0.0030613,0.0083905,False
30,261,0.6,1,5,29.0,27.0,360.0,0.0031932,0.0084418,False
30,261,0.6,1,5,33.0,30.0,340.0,0.0040256,0.0101825,False
30,261,0.6,1,5,38.0,31.0,334.0,0.0038285,0.0102136,False
30,261,0.6,1,5,24.0,26.0,343.0,0.0039308,0.0131912,True
30,261,0.6,1,5,27.0,27.0,350.00001,0.0039237,0.0104313,False
30,261,0.6,1,5,24.0,34.0,349.0,0.0035133,0.0097243,True
30,261,0.6,1,5,24.0,28.0,328.0,0.0028233,0.0089558,True
30,261,0.6,1,5,26.0,29.0,342.000001,0.0031828,0.0086397,True
30,261,0.6,1,5,34.0,26.0,330.000013,0.0030383,0.0116722,False
30,261,0.6,1,5,23.0,26.0,379.0,0.0030879,0.0100173,True
30,261,0.6,1,5,27.0,33.0,337.000006,0.0022279,0.0130503,True
30,261,0.6,1,5,32.0,28.0,355.0,0.003154,0.0093109,False
30,261,0.6,1,5,30.0,30.0,337.000004,0.0030335,0.0085767,False
30,261,0.6,1,5,42.0,23.0,333.0,0.0032712,0.0085177,False
30,261,0.6,5,10,63.0,76.0,736.0,0.0031546,0.0090493,True
30,261,0.6,5,10,94.0,79.0,750.0,0.0032598,0.0089959,False
30,261,0.6,5,10,78.0,81.0,750.000003,0.0034024,0.0109377,True
30,261,0.6,5,10,73.0,71.0,742.0,0.002834,0.0074283,False
30,261,0.6,5,10,102.0,71.0,789.0,0.0018851,0.0057249,False
30,261,0.6,5,10,61.0,71.0,763.0,0.0016226,0.0044936,True
30,261,0.6,5,10,56.0,52.0,761.0,0.0017048,0.0051364,False
30,261,0.6,5,10,88.0,72.0,750.000001,0.0020558,0.0054109,False
30,261,0.6,5,10,70.0,72.0,810.0,0.0029212,0.0088927,True
30,261,0.6,5,10,52.0,75.0,6221.0,0.0024812,0.0056519,True
30,261,0.6,5,10,88.0,64.0,761.0,0.0022106,0.0310917,False
30,261,0.6,5,10,54.0,70.0,759.0,0.0025721,0.0085201,True
30,261,0.6,5,10,87.0,83.0,770.0,0.0032676,0.0086144,False
30,261,0.6,5,10,78.0,76.0,789.0,0.0029982,0.0087065,False
30,261,0.6,5,10,41.0,92.0,902.58688,0.0067725,0.0090997,True
30,261,0.6,10,50,197.0,282.0,4591.0,0.0041068,0.0149485,True
30,261,0.6,10,50,207.0,302.0,3257.0,0.0110295,0.0092555,True
30,261,0.6,10,50,173.0,294.0,3630.0,0.0038847,0.0100181,True
30,261,0.6,10,50,288.0,285.0,3227.0,0.0038937,0.0083013,False
30,261,0.6,10,50,283.0,306.0,3071.0,0.003866,0.0101274,True
30,261,0.6,10,50,128.0,300.0,3244.000004,0.0040146,0.0101409,True
30,261,0.6,10,50,173.0,278.0,3155.000002,0.0016845,0.0046104,True
30,261,0.6,10,50,211.0,246.0,3403.000006,0.0038309,0.0097315,True
30,261,0.6,10,50,156.0,290.0,3386.0,0.0039436,0.0108505,True
30,261,0.6,10,50,204.0,285.0,3270.0,0.0039443,0.0103404,True
30,261,0.6,10,50,162.0,281.0,3223.0,0.0036948,0.0105742,True
30,261,0.6,10,50,119.0,288.0,3320.0,0.0036928,0.0108258,True
30,261,0.6,10,50,151.0,274.0,3033.0,0.0037832,0.0099387,True
30,261,0.6,10,50,262.0,305.0,3290.000009,0.0043989,0.010739,True
30,261,0.6,10,50,236.0,227.0,3220.0,0.0048502,0.0136952,False
40,78,0.1,1,5,6.0,4.0,,0.0012779,0.0046459,False
40,78,0.1,1,5,6.0,9.0,,0.001296,0.0035309,True
40,78,0.1,1,5,3.0,6.0,,0.0012912,0.003397,True
40,78,0.1,1,5,3.0,3.0,,0.001443,0.0034909,False
40,78,0.1,1,5,5.0,10.0,,0.0013549,0.0030727,True
40,78,0.1,1,5,4.0,2.0,,0.0006427,0.0017833,False
40,78,0.1,1,5,4.0,9.0,,0.0006444,0.001745,True
40,78,0.1,1,5,6.0,8.0,,0.0012948,0.0021692,True
40,78,0.1,1,5,2.0,7.0,,0.0013315,0.0021786,True
40,78,0.1,1,5,3.0,6.0,,0.0013989,0.0024792,True
40,78,0.1,1,5,4.0,7.0,,0.0006232,0.0014954,True
40,78,0.1,1,5,6.0,6.0,,0.0010077,0.0016287,False
40,78,0.1,1,5,4.0,6.0,,0.0005555,0.0018647,True
40,78,0.1,1,5,8.0,5.0,,0.0006881,0.002103,False
40,78,0.1,1,5,5.0,8.0,,0.0006297,0.0015658,True
40,78,0.1,5,10,21.0,34.0,,0.0013805,0.0036716,True
40,78,0.1,5,10,29.0,13.0,,0.0014651,0.0052263,False
40,78,0.1,5,10,5.0,18.0,,0.0013883,0.0029346,True
40,78,0.1,5,10,10.0,29.0,,0.0006008,0.004508,True
40,78,0.1,5,10,23.0,38.0,,0.0011431,0.0048189,True
40,78,0.1,5,10,11.0,21.0,,0.0015447,0.0036722,True
40,78,0.1,5,10,19.0,14.0,,0.0010419,0.0028644,False
40,78,0.1,5,10,5.0,21.0,,0.0015651,0.0017115,True
40,78,0.1,5,10,10.0,22.0,,0.0013165,0.0037567,True
40,78,0.1,5,10,7.0,11.0,,0.0013894,0.0038814,True
40,78,0.1,5,10,12.0,12.0,,0.001593,0.0027452,False
40,78,0.1,5,10,17.0,18.0,,0.000941,0.0023825,True
40,78,0.1,5,10,17.0,31.0,,0.0012891,0.0037182,True
40,78,0.1,5,10,3.0,18.0,,0.0015631,0.0030942,True
40,78,0.1,5,10,18.0,24.0,,0.0014861,0.002443,True
40,78,0.1,10,50,28.0,59.0,,0.001255,0.0025594,True
40,78,0.1,10,50,45.0,74.0,,0.0008039,0.0019307,True
40,78,0.1,10,50,36.0,56.0,,0.0013283,0.0035034,True
40,78,0.1,10,50,53.0,90.0,,0.0021015,0.0066171,True
40,78,0.1,10,50,51.0,33.0,,0.0016342,0.005003,False
40,78,0.1,10,50,54.0,55.0,,0.0014211,0.0050621,True
40,78,0.1,10,50,7.0,56.0,,0.0014132,0.0049651,True
40,78,0.1,10,50,32.0,44.0,,0.0016129,0.0042917,True
40,78,0.1,10,50,47.0,103.0,,0.0015506,0.0032367,True
40,78,0.1,10,50,19.0,30.0,,0.0021264,0.0030748,True
40,78,0.1,10,50,15.0,68.0,,0.0010129,0.0031123,True
40,78,0.1,10,50,16.0,29.0,,0.0012772,0.0057515,True
40,78,0.1,10,50,53.0,64.0,,0.0017457,0.0029149,True
40,78,0.1,10,50,100.0,90.0,,0.001503,0.0027147,False
40,78,0.1,10,50,60.0,102.0,,0.001409,0.0033562,True
40,117,0.15,1,5,13.0,10.0,,0.0015892,0.0031169,False
40,117,0.15,1,5,7.0,13.0,,0.0016071,0.0048498,True
40,117,0.15,1,5,9.0,15.0,,0.0015785,0.0020282,True
40,117,0.15,1,5,11.0,13.0,,0.0015972,0.0034576,True
40,117,0.15,1,5,10.0,12.0,,0.0016559,0.0032675,True
40,117,0.15,1,5,8.0,5.0,,0.0008004,0.003217,False
40,117,0.15,1,5,8.0,6.0,,0.0016907,0.0028072,False
40,117,0.15,1,5,4.0,12.0,,0.0016271,0.0022425,True
40,117,0.15,1,5,9.0,13.0,,0.0015802,0.003761,True
40,117,0.15,1,5,10.0,13.0,,0.0012735,0.0026341,True
40,117,0.15,1,5,11.0,11.0,,0.0017397,0.0037925,False
40,117,0.15,1,5,13.0,11.0,,0.0017686,0.0048716,False
40,117,0.15,1,5,9.0,8.0,,0.0017031,0.0048416,False
40,117,0.15,1,5,8.0,17.0,,0.0014277,0.0056626,True
40,117,0.15,1,5,10.0,8.0,,0.0015262,0.0045972,False
40,117,0.15,5,10,15.0,39.0,,0.0016136,0.0050274,True
40,117,0.15,5,10,23.0,28.0,,0.0018459,0.0040748,True
40,117,0.15,5,10,30.0,35.0,,0.0017892,0.0051805,True
40,117,0.15,5,10,21.0,55.0,,0.0007422,0.0024339,True
40,117,0.15,5,10,8.0,35.0,,0.0007474,0.0022561,True
40,117,0.15,5,10,13.0,36.0,,0.0010412,0.0022077,True
40,117,0.15,5,10,21.0,24.0,,0.001133,0.0025529,True
40,117,0.15,5,10,33.0,29.0,,0.0018518,0.004989,False
40,117,0.15,5,10,15.0,41.0,,0.001842,0.0058661,True
40,117,0.15,5,10,15.0,19.0,,0.0019881,0.0039595,True
40,117,0.15,5,10,20.0,43.0,,0.002221,0.0054978,True
40,117,0.15,5,10,25.0,21.0,,0.0011139,0.0040916,False
40,117,0.15,5,10,9.0,36.0,,0.0016797,0.0053426,True
40,117,0.15,5,10,13.0,25.0,,0.0016575,0.0052149,True
40,117,0.15,5,10,26.0,26.0,,0.0017329,0.0025681,False
40,117,0.15,10,50,62.0,73.0,,0.001437,0.0033818,True
40,117,0.15,10,50,68.0,94.0,,0.0015414,0.0090498,True
40,117,0.15,10,50,58.0,97.0,,0.0016657,0.0042999,True
40,117,0.15,10,50,76.0,106.0,,0.0016414,0.0054396,True
40,117,0.15,10,50,58.0,121.0,,0.00196,0.0061531,True
40,117,0.15,10,50,46.0,136.0,,0.0020731,0.004397,True
40,117,0.15,10,50,94.0,104.0,,0.0021018,0.0036608,True
40,117,0.15,10,50,21.0,170.0,,0.0021213,0.0029084,True
40,117,0.15,10,50,76.0,105.0,,0.0019533,0.0064088,True
40,117,0.15,10,50,26.0,128.0,,0.001876,0.0062567,True
40,117,0.15,10,50,46.0,87.0,,0.0027649,0.0031353,True
40,117,0.15,10,50,50.0,86.0,,0.0016538,0.0082684,True
40,117,0.15,10,50,19.0,119.0,,0.0018886,0.0059581,True
40,117,0.15,10,50,27.0,118.0,,0.0019521,0.003843,True
40,117,0.15,10,50,59.0,99.0,,0.002187,0.0056917,True
40,156,0.2,1,5,18.0,17.0,,0.0012195,0.0044926,False
40,156,0.2,1,5,11.0,16.0,,0.0010901,0.0037817,True
40,156,0.2,1,5,11.0,20.0,,0.0023268,0.0063793,True
40,156,0.2,1,5,14.0,15.0,,0.00197,0.0061998,True
40,156,0.2,1,5,14.0,12.0,,0.0021771,0.0060715,False
40,156,0.2,1,5,16.0,20.0,,0.001978,0.0059496,True
40,156,0.2,1,5,10.0,15.0,,0.0019325,0.0065706,True
40,156,0.2,1,5,16.0,19.0,,0.002124,0.0045762,True
40,156,0.2,1,5,10.0,13.0,,0.0020025,0.0064817,True
40,156,0.2,1,5,10.0,16.0,,0.0018718,0.0037422,True
40,156,0.2,1,5,12.0,23.0,,0.0016018,0.0045166,True
40,156,0.2,1,5,13.0,16.0,,0.0018351,0.0032876,True
40,156,0.2,1,5,12.0,19.0,,0.0010286,0.0033041,True
40,156,0.2,1,5,12.0,12.0,,0.0014017,0.002762,False
40,156,0.2,1,5,14.0,21.0,,0.0011989,0.0044937,True
40,156,0.2,5,10,28.0,45.0,,0.0014798,0.00384,True
40,156,0.2,5,10,24.0,44.0,,0.0010406,0.0029927,True
